Barcode,Name,Category,Cost,Price,Image URL
,"Dreem Yellow Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95dc115075f231eccb1d_Dreem-Yellow-Food-Colour-28ml_1_415.webp"
,"Dreem Orange Flavouring Essence 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95db115075f231eccb0d_Dreem-Orange-Flavouring-Essence-28ml_1_415.webp"
,"Dreem Chocolate Flavour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6655ae118b70ee8a43834512_Dreem-Chocolate-Flavour-28ml_1_415.webp"
,"Pran Rose Water 180(±)10ml","Baking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95cc115075f231ecca51_Pran-Rose-Water-18010ml_1_415.webp"
,"ACI Pure Suji 500gm","Baking Needs","",48,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94da115075f231ec4f9d_ACI-Pure-Suji-500gm_1_415.webp"
,"Farmland Maida 2kg","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38cb26241b2e2fa3b30f_Farmland-Maida-2kg_1_415.webp"
,"Farmland Maida 1kg","Baking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38c726241b2e2fa3b187_Farmland-Maida-1kg_1_415.webp"
,"ACI Nutrilife Oats Plus Atta 1kg","Baking Needs","",85,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e204326241b2e2f9a5465_ACI-Nutrilife-Oats-Plus-Atta-1kg_1_415.webp"
,"Shaad Fine Suji 500gm","Baking Needs","",48,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e2280c1fa0ca8bae441e_Shaad-Fine-Suji-500gm_1_415.webp"
,"Fresh Whole Wheat Atta 2kg","Baking Needs","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38be26241b2e2fa3afe8_Fresh-Whole-Wheat-Atta-2kg_1_415.webp"
,"Farmland Suji 500gm","Baking Needs","",48,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0c9301d9b814d5fcab5_Farmland-Suji-500gm_1_415.webp"
,"Iffad Atta 2kg","Baking Needs","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0cc301d9b814d5fcadd_Iffad-Atta-2kg_1_415.webp"
,"Teer Maida 1kg","Baking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0cd301d9b814d5fcaee_Teer-Maida-1kg_1_415.webp"
,"Teer Atta 1kg","Baking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0c5301d9b814d5fca74_Teer-Atta-1kg_1_415.webp"
,"Farmland Atta 1kg","Baking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38cf26241b2e2fa3b414_Farmland-Atta-1kg_1_415.webp"
,"Sunshine Brown Atta 1kg","Baking Needs","",72,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38e126241b2e2fa3b8df_Sunshine-Brown-Atta-1kg_1_415.webp"
,"Akij Essential Maida 2kg","Baking Needs","",150,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68170eb6063b088136a144c9_Akij-Essential-Maida-2kg_1_415.webp"
,"Shwapno China Grass 10gm","Baking Needs","",123,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a25f3a11aefc405c71de_Shwapno-China-Grass-10gm_1_415.webp"
,"Foster Clark Gelatin Dessert Orange 80(±)5gm","Baking Needs","",160,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a2853a11aefc405c9437_Foster-Clark-Gelatin-Dessert-Orange-805gm_1_415.webp"
,"Radhuni Custard Powder 140gm","Baking Needs","",90,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e7c048b3a4ee750ce8ba7_Radhuni-Custard-Powder-140gm_1_415.webp"
,"Ahmed Baking Powder 150gm (Pack)","Baking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Haiko Sodium Benzoate 20gm Bottle","Baking Needs","",5,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Banana Flavour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Mango Flavour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Strawberry Flavour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Haiko Coconut Powder 100gm","Baking Needs","",95,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Blue Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Black Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Chocolate Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dreem Rose Pink Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Haiko Baking Soda 40gm","Baking Needs","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Uncle Barns Tempura Flour 1Kg","Baking Needs","",520,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Foster Clarks Baking Powder 450g","Baking Needs","",620,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e15c33549f984edca960_Foster-Clarks-Baking-Powder-450g_1_415.webp"
,"Shwapno Arrowroot Powder 200g","Baking Needs","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Shwapno Yeast (Jar) 100g","Baking Needs","",132,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"ACI Pure Fortified Atta 1kg","Baking Needs","",65,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68170eb0063b088136a13e92_ACI-Pure-Fortified-Atta-1kg_1_415.webp"
,"Ifad Suji 500gm","Baking Needs","",48,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6819b82c4627ed704a066d24_Ifad-Suji-500gm_1_415.webp"
,"Haiko Rice Flour 1000gm","Baking Needs","",90,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6819b80a4627ed704a0661d6_Haiko-Rice-Flour-1000gm_1_415.webp"
