Barcode,Name,Category,Cost,Price,Image URL
,"Olympic Tim Tim Orange Biscuit 140gm","Snacks","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9734115075f231ecd210_Olympic-Tim-Tim-Orange-Biscuit-140gm_1_415.webp"
,"Olympic Tim Tim Pineapple Biscuit 140gm","Snacks","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9734115075f231ecd214_Olympic-Tim-Tim-Pineapple-Biscuit-140gm_1_415.webp"
,"Olympic First Choice Salted Biscuits 80gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa969ad61902ef2307b417_Olympic-First-Choice-Salted-Biscuits-80gm_1_415.webp"
,"Olympic Biscotti Cookies 80gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dc03751e7843e4997c2_Olympic-Biscotti-Cookies-80gm_1_415.webp"
,"Olympic Tip Crispy Salted Biscuits 60gm","Snacks","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dc33751e7843e4997ef_Olympic-Tip-Crispy-Salted-Biscuits-60gm_1_415.webp"
,"Olympic Nutty Peanut Biscuits 50(±)5gm","Snacks","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9670d61902ef2307b122_Olympic-Nutty-Peanut-Biscuits-505gm_1_415.webp"
,"Olympic Orange Biscuit 40gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d5bf2321da2357f601f_Olympic-Orange-Biscuit-40g_1_415.webp"
,"Olympic Ghee Bite Biscuit 34gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dc53751e7843e499801_Olympic-Ghee-Bite-Biscuit-34gm_1_415.webp"
,"Olympic Hello Cookies Biscuit 34gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"Dekko Sooper Lexus Vegetable Cracker Biscuit 180gm (Buy2 Get1 Free)","Snacks","",200,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a4e33a11aefc405ec64a_Dekko-Sooper-Lexus-Vegetable-Cracker-Biscuit-180gm-Buy2-Get1-Free_1_415.webp"
,"Dekko Black & Brown Choco Chips 88gm (Buy2 Get88gm Bhalo.Free)","Snacks","",160,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa974ad61902ef2307b76b_Dekko-Black-Brown-Choco-Chips-88gm-Buy2-Get88gm-Bhalo-Free_1_415.webp"
,"Dekko Dry Cake Biscuits 300gm","Snacks","",180,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96f2115075f231eccef4_Dekko-Dry-Cake-Biscuits-300gm_1_415.webp"
,"Dekko Sooper Lexus Vegetable Cracker Biscuit 180gm","Snacks","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dc63751e7843e499808_Dekko-Sooper-Lexus-Vegetable-Cracker-Biscuit-180gm_1_415.webp"
,"Dekko Black & Brown Chocolate Chips Cookies 88gm","Snacks","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96d9d61902ef2307b70b_Dekko-Black-Brown-Chocolate-Chips-Cookies-88gm_1_415.webp"
