Barcode,Name,Category,Cost,Price,Image URL
,Nazirshail Rice Loose (P) (Sompa Katari),Rice & Grains,,85,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e1115075f231ec5150_Shwapno-Nazirshail-Rice-Premium_1_415.webp
,Miniket Rice Loose(P) (Jirashail),Rice & Grains,,80,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e1115075f231ec519a_Miniket-Rice-Loose-Premium_1_415.webp
,Nazirshail Rice Loose (S) (Paijam),Rice & Grains,,67,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94de115075f231ec4ff2_Nazirshail-Rice-Standard_1_415.webp
,Miniket Rice Loose(S) (BRRI-28),Rice & Grains,,66,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94df115075f231ec5030_Miniket-Rice-Loose-Standard_1_415.webp
,Zerocal 150 Sachets (Container),Sugar & Sweeteners,,400,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa968fd61902ef2307b38b_Zerocal-150-Sachets-Container_1_415.webp
,Zerocal Sachets 75Pcs (Box),Sugar & Sweeteners,,250,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9663d61902ef2307a698_Zerocal-Sachets-75pcs-Box_1_415.webp
,Zerocal Tablet 100Pcs,Sugar & Sweeteners,,120,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9626d61902ef23078cea_Zerocal-Tablet-100pcs_1_415.webp
,Fresh Refined Sugar 1kg,Sugar & Sweeteners,,105,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94db115075f231ec4fb1_Fresh-Refined-Sugar-1Kg_1_415.webp
,Teer Sugar 1kg,Sugar & Sweeteners,,110,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94d5115075f231ec4f65_Teer-Sugar-1Kg_1_415.webp
,Sugar Loose Refined Kg,Sugar & Sweeteners,,99,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94ed115075f231ec5999_Sugar-Loose-Refined_1_415.webp
,Zerocal Sachet 25Pcs,Sugar & Sweeteners,,100,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9626d61902ef23078cee_Zerocal-Sachet-25pcs_1_415.webp
,Beef Premium Cube,Meat & Poultry,,799,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66bc93abea1edb765ffd4410_3100174_1_415.webp
,Khashir Mangsho (Mutton Premium),Meat & Poultry,,1289,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668d1a316465c458a3e0fc55_Khashir-Mangsho_1_415.webp
,Mutton Standard (Chagoler Mangsho),Meat & Poultry,,1115,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa98d5115075f231ecdabd_Mutton-Standard-Chagoler-Mangsho_1_415.webp
,Beijing Hansh (Duck) Dressed,Meat & Poultry,,560,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6605329a55503b55855d83be_Beijing-Hansh_1_415.webp
,Kobutorer Mangsho (Pigeon Meat) Regular,Meat & Poultry,,200,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa98d4115075f231ecda9d_Pigeon-Kobutor-Meat_1_415.webp
,Koyeler Mangsho (Quail Meat) Dressed 55gm+/pcs,Meat & Poultry,,59,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa98d5115075f231ecdab5_Koyeler-Mangsho-Dressed_1_415.webp
,Saffola Active Oil 2Ltr.,Cooking Oil,,100,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d36f2321da2357f5f04_Saffola-Active-Oil-2L_1_415.webp
,ACI Nutrilife Rice Bran Oil 2Ltr.,Rice & Grains,,435,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d7c78963084aa5c2f0ec31_ACI-Nutrilife-Rice-Bran-Oil-2L_1_415.webp
,Nestle Nido Forti Grow Milk Powder 1kg (Tin),Eggs & Dairy,,1400,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9385115075f231ec4abe_Nestle-Nido-Forti-Grow-Milk-Powder-1kg-Tin_1_415.webp
,Marks Active School 400gm (BIB),Eggs & Dairy,,425,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67dfce0bec6779a891028f5c_Marks-Active-School-400gm-BIB_1_415.webp
,Marks Active School 2in1 Chocolate Milk Powder 400gm,Eggs & Dairy,,425,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9523115075f231ec86d7_Marks-Active-School-2in1-Chocolate-Milk-Powder-400gm_1_415.webp
,Dano Power Full Cream Milk Powder 500gm,Eggs & Dairy,,480,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68da738de941797f306442f7_Dano-Power-Full-Cream-Milk-Powder-500gm_1_415.webp
,Dano Power Full Cream Milk Powder 200gm,Eggs & Dairy,,205,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67bf3128cb51ea3b6c265f11_Dano-Power-Full-Cream-Milk-Powder-200gm_1_415.webp
,Diploma Instant Full Cream Milk Powder 1kg (Foil Pack),Eggs & Dairy,,950,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9503115075f231ec6941_Diploma-Instant-Full-Cream-Milk-Powder-1kg-Foil-Pack_1_415.webp
,Diploma Instant Full Cream Milk Powder 500gm (Foil Pack),Eggs & Dairy,,480,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9503115075f231ec697e_Diploma-Instant-Full-Cream-Milk-Powder-500gm-Foil-Pack_1_415.webp
,Diploma Instant Full Cream Milk Powder 200gm (Foil Pack),Eggs & Dairy,,205,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa950c115075f231ec71c3_Diploma-Instant-Full-Cream-Milk-Powder-200gm-Foil-Pack_1_415.webp
,Fresh Instant Full Cream Milk Powder 1000gm,Eggs & Dairy,,940,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67dfa6abec6779a891ed4b50_Fresh-Instant-Full-Cream-Milk-Powder-1000gm_1_415.webp
,Farm Fresh Full Cream Milk Powder 1kg,Eggs & Dairy,,910,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6664167df96348184fde4510_Farm-Fresh-Full-Cream-Milk-Powder-1kg_1_415.webp
,Fresh Instant Full Cream Milk Powder 500gm,Eggs & Dairy,,475,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9509115075f231ec6e53_Fresh-Instant-Full-Cream-Milk-Powder-500gm_1_415.webp
,Danish Full Cream Milk Powder 1kg,Eggs & Dairy,,70,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9520115075f231ec83c2_Danish-Full-Cream-Milk-Powder-1kg_1_415.webp
,Pusti Plus Instant Full Cream Milk Powder 1kg,Eggs & Dairy,,80,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/686f9415c45a839ba05bf3d1_Pusti-Plus-Instant-Full-Cream-Milk-Powder-1kg_1_415.webp
