Barcode,Name,Category,Cost,Price,Image URL
,"Radhuni Chilli (Morich) Powder 100gm","Cooking Needs","",75,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95c0115075f231ecc99e_Radhuni-Chilli-Morich-Powder-100gm_1_415.webp"
,"Radhuni Chilli (Morich) Powder 200gm","Cooking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95c0115075f231ecc9a2_Radhuni-Chilli-Morich-Powder-200gm_1_415.webp"
,"Radhuni Chilli (Morich) Powder 1000gm","Cooking Needs","",665,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95c1115075f231ecc9b4_Radhuni-Chilli-Morich-Powder-1000gm_1_415.webp"
,"Pran Chilli (Morich) Powder 200gm","Cooking Needs","",125,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95c2115075f231ecc9b8_Pran-Chilli-Morich-Powder-200gm_1_415.webp"
,"Radhuni Easy Mix Roast Masala 35gm","Cooking Needs","",65,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95ce115075f231ecca75_Radhuni-Easy-Mix-Roast-Masala-35gm_1_415.webp"
,"Haiko Oregano Fizza 10gm","Cooking Needs","",8.5,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d1115075f231ecca95_Haiko-Oregano-Fizza-10gm_1_415.webp"
,"Radhuni Firni Mix 150gm","Cooking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d3115075f231eccab1_Radhuni-Firni-Mix-150gm_1_415.webp"
,"Haiko Falooda Mix Vanilla Flavor 250gm","Cooking Needs","",12,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e21233549f984edcec0d_Haiko-Falooda-Mix-Vanilla-Flavor-250gm_1_415.webp"
,"ACI Pure Shahi Biryani Masala 40gm","Cooking Needs","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67bd3475ec66ca372f60babb_ACI-Pure-Shahi-Biryani-Masala-40gm_1_415.webp"
,"Haiko White Pepper 30gm (Pet)","Cooking Needs","",180,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d8115075f231eccae9_Haiko-White-Pepper-30gm-Pet_1_415.webp"
